番号,元信号,観測信号d(n),疑似エコーy(n),誤差,誤差10log10(e^2),,,
10473,-1.190488,-1.305012,-1.305012,0,-297.50817,,,-1868.789
10474,1.300839,-0.145991,-0.145991,0,-319.091795,,,-150.132
10475,-0.529218,-1.464954,-1.464954,0,-313.071195,,,1013.007
10476,1.728453,1.401622,1.401622,0,-307.050596,,,-494.913
10477,-0.747785,-0.05724,-0.05724,0,-305.557923,,,3.823
10478,-0.150153,-0.686571,-0.686571,0,-305.557923,,,953.76
10479,-0.396471,1.119844,1.119844,0,-303.52877,,,-1405.821
10480,-0.029156,-0.663749,-0.663749,0,-303.52877,,,340.21
10481,-0.822906,1.432846,1.432846,0,-313.071195,,,-809.375
10482,0.676046,-1.257864,-1.257864,0,-301.029996,,,-644.061
10483,-1.109451,0.201821,0.201821,0,-331.132995,,,969.963
10484,-0.004392,-0.174623,-0.174623,0,-321.59057,,,-1415.382
10485,0.17885,0.019657,0.019657,0,-325.112395,,,-615.939
10486,-0.682772,-0.368963,-0.368963,0,-308.210435,,,-426.656
10487,0.061862,0.596432,0.596432,0,-313.071195,,,-1373.085
10488,-1.389033,-1.061622,-1.061622,0,-313.071195,,,86.502
10489,0.099408,0.522261,0.522261,0,-313.071195,,,727.083
10490,-1.189196,-0.011785,-0.011785,0,-314.153826,,,1330.903
10491,-0.657838,-0.467098,-0.467098,0,-311.132995,,,1332.437
10492,0.469278,0.19533,0.19533,0,-307.050596,,,662.123
10493,-1.805052,-1.078447,-1.078447,0,-307.050596,,,685.333
10494,-0.281001,0.624461,0.624461,0,-309.54937,,,-1519.668
10495,0.352035,-1.219739,-1.219739,0,-303.52877,,,609.527
10496,0.340974,0.317047,0.317047,0,-306.027545,,,-850.2
10497,0.651658,0.111869,0.111869,0,-325.112395,,,-218.327
10498,-0.310537,-1.242076,-1.242076,0,-301.029996,,,-1139.778
10499,-1.579325,0.394334,0.394334,0,-319.091795,,,-1121.301
10500,-0.66278,0.484892,0.484892,0,-319.091795,,,1588.96
10501,0.407184,0.089074,0.089074,0,-318.068745,,,-860.749
10502,0.398699,0.401543,0.401543,0,-301.59057,,,-234.478
10503,0.981221,-0.528845,-0.528845,0,-319.091795,,,489.64
10504,-0.979708,-1.094511,-1.094511,0,-313.071195,,,1562.891
10505,-1.091302,0.264969,0.264969,0,-302.189835,,,-472.585
10506,0.372009,0.402565,0.402565,0,-308.210435,,,580.279
10507,0.561714,0.35993,0.35993,0,-308.210435,,,-1140.136
10508,-0.626704,0.428808,0.428808,0,-302.189835,,,-404.262
10509,-0.240853,-1.134122,-1.134122,0,-313.071195,,,429.612
10510,-1.077304,-0.199742,-0.199742,0,-312.048145,,,-258.859
10511,0.638242,0.597784,0.597784,0,-309.54937,,,553.413
10512,0.143539,0.191367,0.191367,0,-308.210435,,,-586.346
10513,0.238016,-0.421296,-0.421296,0,-307.050596,,,-382.504
10514,0.193872,-0.245711,-0.245711,0,-313.071195,,,86.828
10515,0.619934,-0.371573,-0.371573,0,-315.56997,,,796.228
10516,-0.164617,0.631917,0.631917,0,-313.071195,,,-764.574
10517,-1.124022,0.032466,0.032466,0,-320.251634,,,-2230.373
10518,0.776008,0.069532,0.069532,0,-337.153595,,,888.707
10519,-0.510185,0.171799,0.171799,0,-325.112395,,,289.631
10520,-0.190447,0.406384,0.406384,0,-319.091795,,,540.796
10521,-0.124453,-0.487189,-0.487189,0,-313.071195,,,357.815
10522,0.503736,-0.616922,-0.616922,0,-305.112395,,,-1971.859
10523,-0.627603,1.00953,1.00953,0,-299.091795,,,-193.633
10524,0.803472,-0.718162,-0.718162,0,-313.071195,,,-1302.066
10525,0.030902,0.196813,0.196813,0,-305.112395,,,-969.353
10526,2.348669,-0.075183,-0.075183,0,-307.61117,,,-601.882
10527,0.909402,0.381954,0.381954,0,-309.54937,,,925.799
10528,-0.829721,-0.547643,-0.547643,0,-313.071195,,,-317.015
10529,-3.471473,0.829525,0.829525,0,-313.071195,,,-169.119
10530,-1.158822,-0.037708,-0.037708,0,-314.231034,,,907.535
10531,1.54669,1.736637,1.736637,0,-314.231034,,,-421.56
10532,2.545358,-0.33206,-0.33206,0,-314.231034,,,-363.462
10533,0.78055,-1.037271,-1.037271,0,-307.050596,,,1858.944
10534,-0.418296,-2.310309,-2.310309,0,-307.050596,,,992.663
10535,-0.615254,0.756771,0.756771,0,-302.189835,,,1580.722
10536,0.712325,1.484203,1.484203,0,-313.071195,,,1470.272
10537,-0.59497,1.426971,1.426971,0,-313.071195,,,-167.922
10538,1.361485,-0.611165,-0.611165,0,-313.071195,,,-859.063
10539,0.363834,-0.345878,-0.345878,0,-313.071195,,,-334.904
10540,-0.128295,-0.370364,-0.370364,0,-305.112395,,,-325.598
10541,-2.182763,0.76194,0.76194,0,-309.54937,,,433.91
10542,1.9108,-0.666391,-0.666391,0,-319.091795,,,582.802
10543,-0.842844,1.334867,1.334867,0,-319.091795,,,379.048
10544,1.74473,-0.358253,-0.358253,0,-302.833528,,,970.03
10545,0.129968,-0.253038,-0.253038,0,-308.210435,,,3188.126
10546,-1.042972,-1.569247,-1.569247,0,-308.210435,,,-665.792
10547,1.401185,2.345823,2.345823,0,-308.210435,,,1191.625
10548,0.316479,-1.607395,-1.607395,0,-303.52877,,,155.055
10549,1.446026,2.250053,2.250053,0,-301.029996,,,909.846
10550,-0.020145,-1.298684,-1.298684,0,-303.52877,,,940.917
10551,2.13952,-0.072508,-0.072508,0,-307.905635,,,279.32
10552,-0.092919,0.808057,0.808057,0,-309.54937,,,202.336
10553,-0.570272,0.282385,0.282385,0,-302.833528,,,-1260.405
10554,-0.04238,0.532589,0.532589,0,-302.189835,,,326.704
10555,-0.580299,-0.084847,-0.084847,0,-313.63177,,,81.724
10556,-0.213145,1.241108,1.241108,0,-313.071195,,,-492.512
10557,1.886457,-0.71411,-0.71411,0,-313.071195,,,225.207
10558,1.186713,-0.538822,-0.538822,0,-309.54937,,,942.541
10559,-0.862387,0.395715,0.395715,0,-325.112395,,,281.43
10560,0.401598,-0.621198,-0.621198,0,-307.050596,,,1600.806
10561,-1.317486,0.406415,0.406415,0,-309.54937,,,87.051
10562,0.090753,1.173845,1.173845,0,-313.071195,,,-112.363
10563,-1.316062,0.325959,0.325959,0,-307.050596,,,-743.602
10564,-0.189571,-1.304245,-1.304245,0,-307.050596,,,-583.741
10565,0.516548,0.867468,0.867468,0,-313.071195,,,1064.494
10566,0.301121,-1.528817,-1.528817,0,-303.52877,,,-277.312
10567,-0.086852,0.823478,0.823478,0,-313.071195,,,681.768
10568,1.120874,-1.439559,-1.439559,0,-313.071195,,,-1765.292
10569,0.511479,0.872323,0.872323,0,-313.071195,,,-659.454
10570,-1.50776,0.019133,0.019133,0,-307.683856,,,-2230.949
10571,2.530059,0.286837,0.286837,0,-315.56997,,,191.708
10572,-1.118166,-0.513109,-0.513109,0,-315.56997,,,-281.052
10573,-0.353878,1.308183,1.308183,0,-301.029996,,,355.615
10574,0.113389,-0.715667,-0.715667,0,-305.112395,,,305.673
10575,-1.649955,-0.482481,-0.482481,0,-302.833528,,,-1598.823
10576,1.644808,1.938621,1.938621,0,-313.071195,,,-81.716
10577,-0.312044,-1.775174,-1.775174,0,-313.071195,,,1630.022
10578,-1.207321,0.222507,0.222507,0,-313.071195,,,246.271
10579,0.172204,-0.109084,-0.109084,0,-311.578523,,,1046.176
10580,-0.547741,-0.935372,-0.935372,0,-305.112395,,,1020.443
10581,1.290205,1.742623,1.742623,0,-313.071195,,,787.394
10582,-0.721119,-1.145002,-1.145002,0,-313.071195,,,-1320.388
10583,-0.383488,-0.375275,-0.375275,0,-299.091795,,,-1406.315
10584,-0.894094,0.086274,0.086274,0,-307.905635,,,-473.347
10585,0.314444,0.001605,0.001605,0,-353.277195,,,559.154
10586,1.380681,0.863463,0.863463,0,-307.050596,,,38.441
10587,0.885263,-1.017838,-1.017838,0,-297.50817,,,853.298
10588,0.098336,-0.091214,-0.091214,0,-303.174195,,,-994.453
10589,-0.688308,-0.541586,-0.541586,0,-303.174195,,,955.247
10590,-1.26028,0.797229,0.797229,0,-302.189835,,,18.019
10591,-0.926035,0.542276,0.542276,0,-307.050596,,,1166.468
10592,-0.757722,0.521853,0.521853,0,-305.112395,,,1458.98
10593,-0.261634,-0.617981,-0.617981,0,-305.112395,,,1202.376
10594,-1.044592,-0.351339,-0.351339,0,-313.071195,,,-787.553
10595,2.106572,-0.809548,-0.809548,0,-305.112395,,,293.521
10596,-1.050023,-0.234367,-0.234367,0,-317.153595,,,189.619
10597,0.478242,-0.224998,-0.224998,0,-325.112395,,,402.243
10598,-0.462461,-0.090691,-0.090691,0,-304.484226,,,1122.403
10599,-1.211191,-0.357216,-0.357216,0,-311.132995,,,-159.581
10600,0.589227,1.776405,1.776405,0,-311.132995,,,626.538
10601,-0.137304,-1.748049,-1.748049,0,-311.132995,,,315.841
10602,0.872877,1.144107,1.144107,0,-307.050596,,,-359.735
10603,-0.619924,-1.066171,-1.066171,0,-303.52877,,,1032.1
10604,-0.490152,-0.137981,-0.137981,0,-311.132995,,,-2725.286
10605,-1.327011,0.484384,0.484384,0,-305.112395,,,-1530.628
10606,-0.139534,-0.065413,-0.065413,0,-325.112395,,,-61.171
10607,-0.306112,0.538089,0.538089,0,-309.54937,,,-1012.495
10608,0.386033,-0.770912,-0.770912,0,-302.189835,,,1367.973
10609,-2.05063,-0.20422,-0.20422,0,-331.132995,,,1999.242
10610,1.717195,-0.663956,-0.663956,0,-302.189835,,,-704.41
10611,-0.220338,0.127644,0.127644,0,-302.833528,,,-80.839
10612,-0.196762,0.151043,0.151043,0,-315.56997,,,-1787.203
10613,-1.099777,-0.051013,-0.051013,0,-302.58652,,,-282.1
10614,0.050307,-1.170054,-1.170054,0,-313.071195,,,-597.283
10615,0.498937,1.807211,1.807211,0,-307.050596,,,17.077
10616,0.277213,-0.870856,-0.870856,0,-303.52877,,,825.6
10617,1.188483,-0.006921,-0.006921,0,-320.648319,,,305.675
10618,-0.352583,-0.801695,-0.801695,0,-319.091795,,,487.734
10619,0.006047,0.715245,0.715245,0,-319.091795,,,1602.386
10620,0.409002,0.122237,0.122237,0,-311.578523,,,125.222
10621,1.287076,0.347573,0.347573,0,-315.56997,,,-51.92
10622,-0.719971,0.510585,0.510585,0,-319.091795,,,703.233
10623,1.904785,-0.488139,-0.488139,0,-315.56997,,,-1339.246
10624,-0.257666,0.162458,0.162458,0,-317.153595,,,-449.04
10625,1.731504,0.389357,0.389357,0,-300.503417,,,1918.123
10626,-0.9362,0.732559,0.732559,0,-305.112395,,,-593.775
10627,0.680016,-0.940045,-0.940045,0,-319.091795,,,-280.224
10628,0.709962,1.792571,1.792571,0,-307.050596,,,1716.598
10629,0.193647,-0.840006,-0.840006,0,-307.050596,,,266.605
10630,-0.627872,1.358155,1.358155,0,-307.050596,,,207.512
10631,0.928556,-1.351119,-1.351119,0,-307.050596,,,2481.054
10632,-0.910244,1.052178,1.052178,0,-303.52877,,,-388.044
10633,-0.710288,0.155193,0.155193,0,-305.557923,,,1438.808
10634,-0.178066,-0.012859,-0.012859,0,-323.619723,,,1533.753
10635,-1.145287,-0.598349,-0.598349,0,-307.050596,,,-172.564
10636,-2.30362,1.08508,1.08508,0,-307.050596,,,-1635.549
10637,0.197179,-1.445971,-1.445971,0,-303.52877,,,254.496
10638,0.099584,0.300595,0.300595,0,-303.52877,,,-2146.493
10639,0.881607,-0.236998,-0.236998,0,-311.132995,,,1385.611
10640,0.194887,-0.876926,-0.876926,0,-313.071195,,,-4.552
10641,-0.18985,-1.249838,-1.249838,0,-303.52877,,,190.697
10642,-1.099238,1.028586,1.028586,0,-313.071195,,,-1815.467
10643,0.364466,-0.061021,-0.061021,0,-305.112395,,,788.322
10644,-0.428612,0.710103,0.710103,0,-305.112395,,,-275.002
10645,-0.329727,-0.348357,-0.348357,0,-311.132995,,,850.345
10646,-0.516185,-0.113229,-0.113229,0,-304.284542,,,-1033.291
10647,-0.071426,-0.934825,-0.934825,0,-319.091795,,,547.236
10648,-0.655903,0.900276,0.900276,0,-313.071195,,,-401.73
10649,0.227,-0.653282,-0.653282,0,-305.112395,,,1463.872
10650,-1.156334,0.005949,0.005949,0,-319.024201,,,1374.729
10651,0.238468,-0.426487,-0.426487,0,-319.091795,,,1189.399
10652,-0.521575,0.315633,0.315633,0,-319.091795,,,-529.092
10653,1.072765,-0.657391,-0.657391,0,-319.091795,,,-369.278
10654,1.379318,0.528781,0.528781,0,-313.071195,,,1045.957
10655,1.550245,-1.168697,-1.168697,0,-313.071195,,,-829.774
10656,1.181934,0.997892,0.997892,0,-313.071195,,,-918.568
10657,-0.680625,-0.970155,-0.970155,0,-302.189835,,,-1803.537
10658,0.392299,1.646157,1.646157,0,-296.169235,,,500.248
10659,-0.396846,0.09062,0.09062,0,-323.174195,,,-883.69
10660,0.299625,1.253718,1.253718,0,-323.174195,,,-297.498
10661,0.797486,-0.369283,-0.369283,0,-313.071195,,,-637.829
10662,-1.544087,-0.245238,-0.245238,0,-301.59057,,,826.079
10663,0.148059,-0.059403,-0.059403,0,-310.504826,,,-1277.218
10664,1.416408,0.084615,0.084615,0,-337.153595,,,560.45
10665,-0.307359,0.05241,0.05241,0,-315.939638,,,506.015
10666,-1.34313,0.772708,0.772708,0,-299.091795,,,-2083.411
10667,0.300163,-1.8458,-1.8458,0,-299.091795,,,1191.605
10668,0.33481,1.276002,1.276002,0,-313.071195,,,1177.273
10669,-1.324447,0.414409,0.414409,0,-301.59057,,,865.883
10670,0.212107,-0.415492,-0.415492,0,-313.071195,,,-527.699
10671,-0.291857,-1.1762,-1.1762,0,-307.050596,,,-164.378
10672,0.281483,1.227207,1.227207,0,-307.050596,,,-198.645
10673,0.898013,-0.485551,-0.485551,0,-315.56997,,,-693.849
10674,-1.769511,-0.656968,-0.656968,0,-307.050596,,,-663.379
10675,-0.048282,0.35586,0.35586,0,-301.59057,,,-411.915
10676,1.805069,-0.041078,-0.041078,0,-312.544617,,,-693.654
10677,-0.781231,0.25,0.25,0,-302.189835,,,-979.595
10678,-1.679854,0.473348,0.473348,0,-302.189835,,,-400.587
10679,0.834267,-1.702293,-1.702293,0,-307.050596,,,883.967
10680,-1.131904,0.957865,0.957865,0,-319.091795,,,879.577
10681,0.888168,1.015291,1.015291,0,-313.071195,,,433.13
10682,-0.862882,-1.098683,-1.098683,0,-307.050596,,,1537.908
10683,-0.70446,-1.035966,-1.035966,0,-313.071195,,,1351.174
10684,0.354167,1.238549,1.238549,0,-301.029996,,,-122.063
10685,-0.029572,-1.287252,-1.287252,0,-307.050596,,,1765.685
10686,0.019331,1.303885,1.303885,0,-307.050596,,,-1517.334
10687,0.032814,-1.371976,-1.371976,0,-313.071195,,,1013.343
10688,-2.789176,0.183694,0.183694,0,-306.524017,,,-196.149
10689,0.667153,0.280101,0.280101,0,-325.112395,,,968.523
10690,0.805554,0.002038,0.002038,0,-323.85136,,,713.802
10691,0.844439,-0.079517,-0.079517,0,-331.132995,,,-817.74
10692,-0.785182,-0.044785,-0.044785,0,-317.599123,,,-165.008
10693,2.31578,-2.171842,-2.171842,0,-307.050596,,,-56.998
10694,0.376148,1.890031,1.890031,0,-307.050596,,,-1064.95
10695,-2.901948,-0.081684,-0.081684,0,-313.63177,,,-498.338
10696,-0.528547,0.548915,0.548915,0,-305.112395,,,1247.488
10697,0.543302,-0.926043,-0.926043,0,-302.189835,,,-314.442
10698,0.622,2.281612,2.281612,0,-295.009396,,,662.9
10699,-0.34014,-1.191897,-1.191897,0,-299.091795,,,-609.581
10700,-1.710225,-1.873372,-1.873372,0,-313.071195,,,-1050.924
10701,0.436195,0.49679,0.49679,0,-306.027545,,,-907.025
10702,0.58835,0.88733,0.88733,0,-313.071195,,,2602.122
10703,-1.9202,-0.059845,-0.059845,0,-329.194795,,,953.118
10704,1.64878,-0.309686,-0.309686,0,-300.006945,,,-326.03
10705,-0.482427,-1.280901,-1.280901,0,-299.091795,,,-1452.915
10706,2.235349,1.226986,1.226986,0,-299.091795,,,965.188
10707,-0.748675,-0.204226,-0.204226,0,-319.091795,,,-2111.462
10708,0.408027,-1.014388,-1.014388,0,-299.091795,,,1178.469
10709,-0.153755,1.538814,1.538814,0,-303.52877,,,801.012
10710,0.78076,-0.629746,-0.629746,0,-305.112395,,,703.705
10711,-0.942991,1.649697,1.649697,0,-303.52877,,,354.077
10712,-1.468618,-1.300419,-1.300419,0,-303.52877,,,-2076.659
10713,0.627599,0.548789,0.548789,0,-303.52877,,,1176.321
10714,0.553092,-0.148889,-0.148889,0,-308.854128,,,38.402
10715,0.929148,0.707168,0.707168,0,-302.189835,,,492.984
10716,0.10536,-1.396288,-1.396288,0,-307.050596,,,-326.11
10717,0.600876,-0.247988,-0.247988,0,-312.048145,,,1851.032
10718,0.61858,0.822644,0.822644,0,-309.54937,,,1663.402
10719,2.680108,0.307313,0.307313,0,-325.112395,,,388.581
10720,-1.235219,0.492085,0.492085,0,-319.091795,,,1444.89
10721,1.476244,-0.348877,-0.348877,0,-306.027545,,,700.214
10722,1.012565,0.663607,0.663607,0,-319.091795,,,1115.97
10723,-0.121491,0.216214,0.216214,0,-325.112395,,,-127.454
10724,-0.168101,1.716139,1.716139,0,-313.071195,,,-118.966
10725,-0.608465,-1.788455,-1.788455,0,-297.50817,,,1948.151
10726,0.188333,1.694886,1.694886,0,-307.050596,,,1038.606
10727,0.200616,0.010123,0.010123,0,-312.673299,,,800.41
10728,0.388244,-0.249943,-0.249943,0,-315.56997,,,-1180.252
10729,-0.904368,-0.281856,-0.281856,0,-307.050596,,,-354.131
10730,-1.736618,-0.236055,-0.236055,0,-311.132995,,,-1304.808
10731,-0.083748,0.246864,0.246864,0,-302.50572,,,2277.347
10732,0.026805,0.29908,0.29908,0,-305.112395,,,-1400.336
10733,0.280454,-0.116065,-0.116065,0,-302.189835,,,-557.296
10734,-0.824781,-0.835516,-0.835516,0,-319.091795,,,558.075
10735,-2.925655,-0.859789,-0.859789,0,-296.169235,,,-764.452
10736,-1.65627,0.419402,0.419402,0,-296.169235,,,-1456.209
10737,-0.441292,0.178298,0.178298,0,-307.050596,,,-297.836
10738,0.473864,-0.067673,-0.067673,0,-311.132995,,,1123.736
10739,0.235257,-0.842092,-0.842092,0,-311.132995,,,-991.271
10740,1.556125,-1.864269,-1.864269,0,-303.52877,,,873.349
10741,0.12199,-0.188911,-0.188911,0,-305.557923,,,-1061.25
10742,-0.622696,0.348625,0.348625,0,-302.189835,,,287.245
10743,0.111214,0.470292,0.470292,0,-309.54937,,,-1423.606
10744,-1.3275,0.005663,0.005663,0,-327.432073,,,793.124
10745,1.804994,1.15427,1.15427,0,-307.050596,,,56.252
10746,0.989905,-0.816746,-0.816746,0,-296.812928,,,-410.43
10747,-0.1211,-0.097963,-0.097963,0,-304.688609,,,436.79
10748,-2.355813,-0.223673,-0.223673,0,-310.305142,,,-1934.237
10749,-2.009757,-0.56333,-0.56333,0,-310.305142,,,2008.21
10750,-0.917337,1.771166,1.771166,0,-313.071195,,,464.628
10751,-0.011921,-0.048245,-0.048245,0,-310.305142,,,-1342.48
10752,-1.670576,-0.500557,-0.500557,0,-305.112395,,,1740.69
10753,-2.183495,-2.004176,-2.004176,0,-307.050596,,,741.894
10754,-1.441549,-0.339064,-0.339064,0,-308.210435,,,373.357
10755,0.094302,-0.093308,-0.093308,0,-303.52877,,,1705.867
10756,1.596948,0.424767,0.424767,0,-313.071195,,,386.295
10757,1.254281,-1.599893,-1.599893,0,-303.52877,,,1579.468
10758,0.890091,-0.852428,-0.852428,0,-300.006945,,,-588.322
10759,0.984224,-0.467712,-0.467712,0,-319.091795,,,-799.396
10760,-0.364786,0.967476,0.967476,0,-305.112395,,,-913.28
10761,-1.8114,0.834576,0.834576,0,-313.071195,,,-658.983
10762,-0.309948,0.600527,0.600527,0,-305.112395,,,-1194.929
10763,-1.430784,0.0313,0.0313,0,-319.65237,,,-832.556
10764,2.589742,0.702767,0.702767,0,-307.050596,,,588.766
10765,0.97288,-0.986188,-0.986188,0,-309.54937,,,-278.856
10766,2.365906,-0.843601,-0.843601,0,-300.006945,,,74.73
10767,0.677889,0.155387,0.155387,0,-315.56997,,,-551.022
10768,-0.843992,-0.537914,-0.537914,0,-315.56997,,,-120.131
10769,-1.238498,2.50422,2.50422,0,-315.56997,,,-1598.709
10770,0.404243,-0.251468,-0.251468,0,-302.189835,,,-1877.915
10771,0.313979,1.641874,1.641874,0,-313.071195,,,-1303.025
10772,0.171364,-0.653929,-0.653929,0,-313.071195,,,-31.42
10773,-0.960205,-0.652367,-0.652367,0,-309.54937,,,-631.69
10774,0.855259,-0.548891,-0.548891,0,-303.52877,,,-1584.766
10775,1.156652,0.921053,0.921053,0,-305.112395,,,-1144.305
10776,-0.162851,-0.077344,-0.077344,0,-337.153595,,,-170.42
10777,0.220852,0.094277,0.094277,0,-300.376613,,,982.987
10778,-0.810809,-0.790754,-0.790754,0,-309.54937,,,-1124.222
10779,0.749957,1.230321,1.230321,0,-313.071195,,,-554.913
10780,0.684807,0.230786,0.230786,0,-308.210435,,,361.47
10781,-0.330605,-0.249875,-0.249875,0,-310.305142,,,-512.191
10782,1.203581,0.047424,0.047424,0,-308.056698,,,1008.229
10783,-0.417625,-0.404135,-0.404135,0,-319.091795,,,127.078
10784,0.947565,0.81482,0.81482,0,-313.071195,,,-252.209
10785,-3.172465,0.074595,0.074595,0,-314.231034,,,-29.15
10786,1.115848,-0.433476,-0.433476,0,-315.56997,,,210.043
10787,-0.42117,0.947416,0.947416,0,-305.112395,,,-911.978
10788,-0.037792,-0.583323,-0.583323,0,-319.091795,,,1259.661
10789,-1.331438,0.593529,0.593529,0,-305.112395,,,-219.938
10790,1.096028,-2.575709,-2.575709,0,-305.112395,,,-1097.509
10791,0.09274,2.157588,2.157588,0,-307.050596,,,-2186.693
10792,2.106801,-1.032554,-1.032554,0,-307.050596,,,-259.926
10793,1.656067,0.58054,0.58054,0,-303.52877,,,351.299
10794,-3.203212,-1.474978,-1.474978,0,-299.091795,,,612.231
10795,0.606864,1.909932,1.909932,0,-303.52877,,,985.669
10796,-1.792033,-1.012558,-1.012558,0,-307.050596,,,1495.517
10797,0.612269,2.39325,2.39325,0,-307.050596,,,-796.264
10798,0.172288,-0.634074,-0.634074,0,-305.112395,,,844.147
10799,1.372772,-2.190047,-2.190047,0,-295.009396,,,127.367
10800,1.747435,1.065979,1.065979,0,-313.071195,,,-368.079
10801,1.969951,-1.223603,-1.223603,0,-313.071195,,,845.092
10802,-0.948066,0.925884,0.925884,0,-302.189835,,,-876.795
10803,1.039856,0.13406,0.13406,0,-306.027545,,,-600.91
10804,-0.808459,0.743285,0.743285,0,-313.071195,,,-516.22
10805,0.005582,1.207046,1.207046,0,-313.071195,,,-736.658
10806,-1.271799,0.237395,0.237395,0,-325.112395,,,-306.906
10807,1.171827,-0.935406,-0.935406,0,-301.029996,,,235.77
10808,-0.289296,0.912406,0.912406,0,-301.029996,,,-631.748
10809,-0.52129,-0.886567,-0.886567,0,-307.050596,,,-1435.537
10810,-0.831348,0.137215,0.137215,0,-311.132995,,,1067.942
10811,-0.176903,-0.805864,-0.805864,0,-302.189835,,,1536.227
10812,-0.838722,1.183519,1.183519,0,-301.029996,,,-871.908
10813,-2.33595,-0.759197,-0.759197,0,-301.029996,,,-272.115
10814,-0.737267,-0.153946,-0.153946,0,-307.61117,,,-118.238
10815,0.386074,-0.534656,-0.534656,0,-300.006945,,,-955.074
10816,0.663537,0.275889,0.275889,0,-307.050596,,,716.922
10817,-0.128007,-0.956616,-0.956616,0,-300.006945,,,2648.056
10818,-1.0391,-1.151493,-1.151493,0,-301.029996,,,524.383
10819,-0.511241,0.144113,0.144113,0,-331.132995,,,-573.444
10820,0.171872,0.627074,0.627074,0,-309.54937,,,-675.354
10821,0.516764,0.242956,0.242956,0,-308.854128,,,-367.138
10822,0.60662,-0.480785,-0.480785,0,-307.050596,,,924.593
10823,-1.412147,-0.795075,-0.795075,0,-309.54937,,,2105.322
10824,-0.672287,0.193635,0.193635,0,-317.153595,,,356.585
10825,0.069254,0.269197,0.269197,0,-319.091795,,,-614.896
10826,0.085724,0.473197,0.473197,0,-319.091795,,,-578.061
10827,-0.482877,-0.06086,-0.06086,0,-326.272234,,,-66.873
10828,-0.11878,-1.089922,-1.089922,0,-301.029996,,,1595.229
10829,-0.592194,0.004952,0.004952,0,-304.714499,,,322.815
10830,1.566457,0.301476,0.301476,0,-313.071195,,,-204.74
10831,0.308182,-0.050097,-0.050097,0,-307.326361,,,1173.78
10832,-0.28676,-0.359922,-0.359922,0,-302.189835,,,-779.59
10833,0.442884,-0.017665,-0.017665,0,-343.174195,,,-11.682
10834,0.589342,-0.049987,-0.049987,0,-327.61117,,,131.719
10835,-0.173401,1.10786,1.10786,0,-327.61117,,,1147.509
10836,-0.209221,-0.134106,-0.134106,0,-317.153595,,,-439.678
10837,-1.788754,-0.57614,-0.57614,0,-307.050596,,,-268.483
10838,-1.248996,0.837113,0.837113,0,-319.091795,,,-840.307
10839,0.273065,-0.084839,-0.084839,0,-320.251634,,,99.397
10840,1.755299,-0.026911,-0.026911,0,-310.109945,,,161.559
10841,1.055888,-0.51139,-0.51139,0,-309.54937,,,5.971
10842,1.178427,-1.018826,-1.018826,0,-307.050596,,,729.665
10843,0.179909,-0.29425,-0.29425,0,-311.132995,,,1546.893
10844,-0.100555,0.859103,0.859103,0,-319.091795,,,304.473
10845,-0.728753,1.085241,1.085241,0,-313.071195,,,-39.348
10846,-1.160271,0.251464,0.251464,0,-311.132995,,,338.628
10847,0.452282,0.419137,0.419137,0,-315.56997,,,-1494.243
10848,-0.130403,-0.18737,-0.18737,0,-315.56997,,,1058.271
10849,0.28217,-0.115398,-0.115398,0,-320.251634,,,-574.971
10850,-1.093634,-0.637502,-0.637502,0,-309.54937,,,893.611
10851,-1.563252,-0.420256,-0.420256,0,-313.071195,,,-991.881
10852,-0.748644,0.682433,0.682433,0,-313.071195,,,-1204.842
10853,-1.210617,-0.099127,-0.099127,0,-304.089345,,,-441.594
10854,0.547918,0.083664,0.083664,0,-308.52632,,,301.804
10855,-0.556933,-0.986552,-0.986552,0,-302.189835,,,751.234
10856,-0.435266,-0.783852,-0.783852,0,-305.112395,,,368.8
10857,0.059163,0.052645,0.052645,0,-309.022792,,,-265.793
10858,0.820312,-0.545806,-0.545806,0,-309.022792,,,-211.406
10859,-0.262607,0.866225,0.866225,0,-313.071195,,,-488.296
10860,0.682894,-0.881167,-0.881167,0,-313.071195,,,-398.109
10861,-1.257216,0.073808,0.073808,0,-309.919038,,,376.693
10862,0.332596,0.048198,0.048198,0,-320.251634,,,-55.355
10863,-0.176051,0.733486,0.733486,0,-319.091795,,,1708.935
10864,-0.673146,-0.639859,-0.639859,0,-313.071195,,,692.695
10865,-0.256351,0.736824,0.736824,0,-309.54937,,,-541.57
10866,-0.257423,-1.366504,-1.366504,0,-307.050596,,,-778.945
10867,-0.227664,1.049269,1.049269,0,-303.52877,,,1201.706
10868,-1.109259,-0.61854,-0.61854,0,-319.091795,,,-1847.871
10869,-0.301467,-0.113104,-0.113104,0,-318.068745,,,1023.887
10870,-0.129281,-0.273689,-0.273689,0,-318.068745,,,1224.209
10871,0.36114,0.208602,0.208602,0,-318.068745,,,-515.775
10872,2.269976,-0.41131,-0.41131,0,-318.068745,,,1441.962
10873,0.761934,-0.488624,-0.488624,0,-325.112395,,,-1522.371
10874,-1.529262,-0.078971,-0.078971,0,-325.112395,,,-699.331
10875,2.715212,0.294031,0.294031,0,-325.112395,,,227.627
10876,1.628364,0.323644,0.323644,0,-311.132995,,,904.832
10877,1.151111,1.731575,1.731575,0,-311.132995,,,-805.378
10878,-0.513783,-0.637585,-0.637585,0,-309.54937,,,1132.477
