番号,元信号,観測信号d(n),疑似エコーy(n),誤差,誤差10log10(e^2)
10814,0.280017,0.33512,0.33512,0,-160.998393
10815,-0.563668,-0.879792,-0.879792,0,-166.150066
10816,-0.113064,-0.723642,-0.723642,0,-169.596974
10817,-1.541032,-0.06444,-0.06444,0,-170.708448
10818,-0.881908,-0.321467,-0.321467,0,-163.161221
10819,-0.24104,0.107836,0.107836,0,-153.234722
10820,2.076159,-0.710687,-0.710687,0,-164.53751
10821,2.244768,0.03417,0.03417,0,-153.499617
10822,2.299236,-1.424598,-1.424598,0,-147.32528
10823,1.231951,-0.066063,-0.066063,0,-165.695752
10824,0.650503,0.000338,0.000338,0,-157.793767
10825,0.290239,1.641803,1.641803,0,-154.935164
10826,-1.252693,0.656618,0.656618,0,-153.608028
10827,-0.098688,1.008891,1.008891,0,-182.18845
10828,-2.750673,-0.300817,-0.300817,0,-158.081699
10829,-3.239735,0.167353,0.167353,0,-170.154299
10830,-2.090668,-0.394302,-0.394302,0,-159.641177
10831,-1.850507,-0.749711,-0.749711,0,-155.569643
10832,-0.555475,-0.019303,-0.019303,0,-157.713489
10833,-1.327466,-2.149545,-2.149545,0,-146.950062
10834,-4.25152,-1.479207,-1.479207,0,-149.94739
10835,-3.227425,-0.626808,-0.626808,0,-150.45318
10836,-2.745982,-0.646164,-0.646164,0,-147.82883
10837,-3.542036,0.17254,0.17254,0,-147.49815
10838,-3.925947,-1.276176,-1.276176,0,-163.753919
10839,-4.420591,-2.793216,-2.793216,0,-158.275166
10840,-4.390318,-0.994766,-0.994766,0,-150.74953
10841,-2.674603,-1.093829,-1.093829,0,-148.128907
10842,-2.889663,-1.88576,-1.88576,0,-153.247158
10843,-3.559094,-1.797859,-1.797859,0,-147.616445
10844,-3.500855,-2.129105,-2.129105,0,-142.821705
10845,-5.224813,-1.687121,-1.687121,0,-151.822283
10846,-5.845955,-0.537077,-0.537077,0,-156.87743
10847,-4.427065,-1.372887,-1.372887,0,-159.703657
10848,-5.071212,-1.629122,-1.629122,0,-153.273911
10849,-5.219946,-1.602899,-1.602899,0,-155.899673
10850,-6.518379,-2.890679,-2.890678,0,-148.354788
10851,-5.783816,-2.457152,-2.457152,0,-161.405827
10852,-6.169626,-1.536845,-1.536845,0,-146.826971
10853,-3.294279,-2.245994,-2.245994,0,-150.109415
10854,-5.134589,-2.352339,-2.352339,0,-161.368064
10855,-3.097079,-3.06953,-3.06953,0,-151.664032
10856,-2.461812,-2.148722,-2.148722,0,-151.004519
10857,-2.058178,-2.438849,-2.438849,0,-147.967173
10858,-1.989931,-0.232828,-0.232828,0,-155.855973
10859,-2.051818,-2.704122,-2.704122,0,-195.963502
10860,-2.518363,-0.172178,-0.172178,0,-154.900844
10861,-2.286011,-0.95529,-0.95529,0,-148.985407
10862,-1.663414,-0.386535,-0.386535,0,-156.009729
10863,-2.741432,-0.850656,-0.850656,0,-151.485326
10864,-1.599348,-0.483904,-0.483904,0,-152.722937
10865,-2.20037,-1.196018,-1.196018,0,-151.087451
10866,-1.414224,-0.327818,-0.327818,0,-154.569336
10867,1.922774,-0.60201,-0.60201,0,-174.328703
10868,1.679649,-0.855424,-0.855424,0,-163.83839
10869,2.128471,-0.130796,-0.130796,0,-146.850036
10870,2.955541,-0.59834,-0.59834,0,-154.187116
10871,3.993583,0.209444,0.209444,0,-149.328252
10872,3.312925,2.392608,2.392608,0,-205.030303
10873,2.666484,0.755187,0.755187,0,-151.114038
10874,2.672427,1.785514,1.785514,0,-156.19507
10875,3.32274,1.748938,1.748938,0,-162.270097
10876,2.165468,2.569613,2.569613,0,-157.215775
10877,2.51687,1.219355,1.219355,0,-147.139502
10878,2.09518,1.467166,1.467166,0,-162.093198
10879,1.364848,1.388161,1.388161,0,-177.098739
10880,2.693587,2.160668,2.160668,0,-170.972046
10881,3.575391,0.634047,0.634047,0,-162.066723
10882,3.285569,1.771931,1.771931,0,-146.197952
10883,2.662144,0.668925,0.668925,0,-173.102073
10884,1.165765,0.947099,0.947099,0,-149.728763
10885,0.297443,1.81982,1.81982,0,-148.173959
10886,0.947242,2.187247,2.187247,0,-158.293883
10887,1.153628,1.182485,1.182485,0,-146.342566
10888,0.966322,1.180932,1.180932,0,-145.846934
10889,0.207533,-0.14881,-0.14881,0,-147.747395
10890,0.758385,0.276586,0.276586,0,-143.832047
10891,1.861665,0.600429,0.60043,0,-166.886662
10892,2.065308,0.855406,0.855406,0,-157.126379
10893,1.43181,0.17357,0.17357,0,-149.924036
10894,-0.842642,0.071549,0.071549,0,-160.78571
10895,-0.571912,0.500973,0.500973,0,-161.285352
10896,1.689106,1.361286,1.361286,0,-155.849204
10897,2.059388,0.654235,0.654235,0,-155.148663
10898,1.904442,0.343923,0.343923,0,-152.612483
10899,1.313782,-1.364791,-1.364791,0,-153.12684
10900,0.310617,0.113582,0.113582,0,-192.795948
10901,-0.990173,1.245792,1.245792,0,-169.927765
10902,-0.615554,0.919344,0.919344,0,-149.23324
10903,-0.794716,0.555295,0.555295,0,-168.135156
10904,-0.709046,0.15177,0.15177,0,-147.618731
10905,-0.059867,-0.38521,-0.38521,0,-152.538153
10906,0.948134,-0.936344,-0.936344,0,-157.193195
10907,1.093067,-0.318159,-0.318159,0,-156.817844
10908,0.268702,-0.49758,-0.49758,0,-149.27459
10909,0.139259,-0.329529,-0.329529,0,-161.920861
10910,1.516078,0.071534,0.071534,0,-168.501108
10911,0.159857,0.497317,0.497317,0,-145.831151
10912,-0.249201,0.201322,0.201322,0,-189.297829
10913,-0.000234,-0.440759,-0.440759,0,-158.645278
10914,0.053526,0.081661,0.081661,0,-154.978248
10915,-0.789649,0.820496,0.820496,0,-164.940476
10916,-1.501105,-0.640486,-0.640486,0,-158.826508
10917,-4.006524,-0.369869,-0.369869,0,-161.908463
10918,-4.575564,-0.062166,-0.062166,0,-151.425469
10919,-3.720872,-0.06583,-0.06583,0,-156.765339
10920,-4.253087,-0.857876,-0.857876,0,-151.952974
10921,-2.671671,-1.108446,-1.108446,0,-158.401966
10922,-2.795183,-2.907052,-2.907052,0,-159.410413
10923,-4.840924,-2.009492,-2.009492,0,-151.932456
10924,-4.796664,-1.438585,-1.438585,0,-157.077249
10925,-4.169688,-1.880815,-1.880815,0,-146.404297
10926,-4.226456,-0.761487,-0.761487,0,-147.032535
10927,-2.823095,-1.528598,-1.528598,0,-151.849506
10928,-3.313458,-2.884159,-2.884159,0,-155.867324
10929,-2.833746,-1.93569,-1.93569,0,-162.682984
10930,-3.373083,-1.712005,-1.712005,0,-151.54281
10931,-4.477699,-1.625441,-1.625441,0,-162.612381
10932,-3.007255,-0.857348,-0.857348,0,-163.804083
10933,-4.49299,-1.573507,-1.573507,0,-156.350769
10934,-3.056003,-0.975338,-0.975338,0,-151.730309
10935,-3.914421,-1.807212,-1.807212,0,-157.820231
10936,-3.698803,-2.131061,-2.13106,0,-151.038496
10937,-4.029707,-0.81001,-0.81001,0,-168.727989
10938,-3.700123,-2.314686,-2.314686,0,-150.811516
10939,-3.856754,-0.687284,-0.687284,0,-168.451276
10940,-2.741534,-2.001777,-2.001777,0,-146.991512
10941,-2.017739,-1.250705,-1.250705,0,-169.043609
10942,-1.728282,-1.8785,-1.8785,0,-145.064494
10943,-0.566746,-1.110874,-1.110874,0,-162.064046
10944,-2.099062,-1.696105,-1.696105,0,-154.391512
10945,-2.386802,-0.340451,-0.340451,0,-151.365547
10946,-2.126486,-0.66831,-0.66831,0,-151.041341
10947,-1.442471,-0.123781,-0.123781,0,-144.643349
10948,-1.033546,0.135228,0.135228,0,-156.319401
10949,-0.553882,-1.22164,-1.22164,0,-176.08877
10950,0.744224,-0.854318,-0.854318,0,-153.384241
10951,1.143069,-0.538238,-0.538238,0,-153.788002
10952,2.368576,-0.117224,-0.117224,0,-169.14563
10953,1.104135,0.051725,0.051725,0,-154.515836
10954,1.048346,0.198005,0.198005,0,-152.559315
10955,1.234142,1.150297,1.150297,0,-157.637956
10956,2.629419,0.908479,0.908479,0,-148.763766
10957,2.161662,1.771089,1.771089,0,-164.764368
10958,2.016376,0.213799,0.213799,0,-168.16183
10959,1.072905,0.883631,0.883631,0,-148.153834
10960,1.657955,0.976969,0.976969,0,-161.323058
10961,2.544773,1.961555,1.961555,0,-163.630001
10962,1.246002,0.891575,0.891575,0,-150.477712
10963,1.522362,1.231584,1.231584,0,-159.752957
10964,1.153756,0.269794,0.269794,0,-156.152784
10965,1.813907,1.518261,1.518261,0,-153.752659
10966,2.084756,1.351337,1.351337,0,-165.868957
10967,2.204806,0.445399,0.445399,0,-182.940754
10968,1.357097,0.871459,0.871459,0,-155.75906
10969,1.367398,0.658394,0.658394,0,-151.489677
10970,0.931729,1.181901,1.181901,0,-150.820927
10971,-0.739708,1.168402,1.168402,0,-147.651304
10972,-2.043251,0.913851,0.913851,0,-166.790181
10973,-1.774119,0.450097,0.450097,0,-161.27482
10974,-1.80779,0.612812,0.612812,0,-157.864336
10975,-1.230479,0.292378,0.292378,0,-153.501468
10976,-1.122188,-1.039003,-1.039003,0,-153.604091
10977,-2.739256,-1.120164,-1.120164,0,-177.897467
10978,-3.429251,-0.688353,-0.688353,0,-165.421223
10979,-5.005173,-0.617888,-0.617888,0,-160.349674
10980,-5.399164,-0.414308,-0.414308,0,-166.703558
10981,-4.323289,-0.590905,-0.590905,0,-150.533653
10982,-4.16439,-1.907302,-1.907302,0,-180.248996
10983,-3.581967,-1.840903,-1.840903,0,-152.955438
10984,-2.408967,-2.754482,-2.754482,0,-179.534226
10985,-2.53068,-2.371375,-2.371375,0,-157.992291
10986,-2.50986,-1.569797,-1.569797,0,-152.698198
10987,-3.236312,-1.81352,-1.81352,0,-156.555552
10988,-2.926033,-1.290783,-1.290783,0,-159.610222
10989,-3.07616,-0.738893,-0.738893,0,-151.44951
10990,-2.156327,-1.27327,-1.27327,0,-160.53543
10991,-1.77412,-1.147262,-1.147262,0,-171.690356
10992,-1.395603,-1.704783,-1.704783,0,-154.835211
10993,-2.380122,-1.116705,-1.116705,0,-150.731351
10994,-0.74393,-1.344459,-1.344459,0,-155.411252
10995,-0.011446,-0.560865,-0.560865,0,-160.173553
10996,-1.947081,-0.755476,-0.755476,0,-158.641306
10997,-1.717253,-0.488893,-0.488893,0,-148.609954
10998,-0.322765,-1.342456,-1.342456,0,-154.95195
10999,0.227658,0.584713,0.584713,0,-171.222351
11000,-0.528739,-0.0666,-0.0666,0,-161.934141
11001,0.172682,-1.298962,-1.298962,0,-170.652232
11002,-0.272087,-0.425764,-0.425764,0,-162.143192
11003,1.149213,0.531904,0.531904,0,-161.607127
11004,2.392497,0.332325,0.332325,0,-173.52614
11005,2.699576,-0.337073,-0.337073,0,-155.63748
11006,4.465201,0.450005,0.450005,0,-165.301661
11007,3.006277,-0.09087,-0.09087,0,-151.192637
11008,2.526248,1.347863,1.347863,0,-158.620991
11009,3.984809,1.588801,1.588801,0,-149.685388
11010,3.350885,1.616586,1.616586,0,-151.000796
11011,3.653929,2.603939,2.603939,0,-153.498552
11012,2.564024,0.87673,0.87673,0,-150.159117
11013,3.64232,1.397585,1.397585,0,-153.49266
11014,2.992982,2.247512,2.247512,0,-157.356279
11015,2.237634,1.458737,1.458737,0,-152.12128
11016,0.57087,1.787186,1.787186,0,-151.882751
11017,1.211376,1.038758,1.038758,0,-167.754092
11018,2.074712,2.087502,2.087502,0,-148.907057
11019,2.847985,1.208372,1.208372,0,-150.297787
11020,3.904776,0.786815,0.786815,0,-160.741345
11021,5.277722,-0.202549,-0.202549,0,-153.458172
11022,3.589054,1.116903,1.116903,0,-149.955274
11023,3.137842,1.260895,1.260895,0,-154.675183
11024,2.720458,1.672061,1.672061,0,-153.444087
11025,2.172671,2.120109,2.120108,0,-157.063949
11026,2.499495,2.660895,2.660895,0,-163.568769
11027,3.738309,0.876386,0.876386,0,-158.932028
11028,2.648258,1.208881,1.208881,0,-155.218255
11029,1.476742,0.855644,0.855644,0,-159.156308
11030,-0.843632,0.77403,0.77403,0,-144.391294
11031,0.268374,1.160361,1.160361,0,-163.372455
11032,-1.663898,1.995096,1.995096,0,-154.493035
11033,-0.430449,0.422202,0.422202,0,-147.894791
11034,-0.456223,-0.012256,-0.012256,0,-165.120596
11035,-0.028214,-1.330393,-1.330393,0,-159.820289
11036,1.187756,0.435452,0.435452,0,-172.386061
11037,0.853346,-1.633565,-1.633565,0,-173.439706
11038,-0.11266,0.327716,0.327716,0,-153.220895
11039,-0.543665,-0.689099,-0.689099,0,-150.572497
11040,-3.233218,0.266139,0.266139,0,-156.844383
11041,-2.180505,0.346933,0.346933,0,-150.918471
11042,-1.985725,0.262428,0.262428,0,-169.357497
11043,-3.056803,-0.988802,-0.988802,0,-155.109943
11044,-4.013855,-0.548486,-0.548486,0,-165.92561
11045,-3.565398,-2.738386,-2.738386,0,-145.070746
11046,-3.208807,-0.451918,-0.451918,0,-166.621859
11047,-2.165567,-1.374356,-1.374356,0,-156.309985
11048,-1.783899,-1.757885,-1.757885,0,-154.353306
11049,-1.56536,-2.453268,-2.453268,0,-154.978642
11050,-1.011308,-1.34531,-1.34531,0,-166.477545
11051,-0.84806,-1.709424,-1.709424,0,-158.652694
11052,-2.099864,-0.359503,-0.359503,0,-152.446565
11053,-2.690874,-1.228694,-1.228694,0,-195.46771
11054,-3.025223,-0.354107,-0.354107,0,-155.535369
11055,-1.640526,-0.644804,-0.644804,0,-170.701395
11056,-1.683211,-0.263397,-0.263397,0,-182.926202
11057,-0.37625,-1.756926,-1.756926,0,-161.059316
11058,-0.668396,-1.244774,-1.244774,0,-151.058408
11059,-2.242577,-1.539842,-1.539842,0,-174.962535
11060,-1.30999,0.020692,0.020692,0,-148.942802
11061,-3.256579,-1.068812,-1.068812,0,-158.944872
11062,-1.176582,0.683958,0.683958,0,-153.283024
11063,-2.638858,-0.980456,-0.980456,0,-153.657251
11064,-1.944104,-1.00202,-1.00202,0,-163.513211
11065,0.335603,-0.642984,-0.642984,0,-148.53026
11066,0.322889,-1.705345,-1.705345,0,-153.943509
11067,0.715527,0.027116,0.027116,0,-150.728275
11068,1.020517,-1.570281,-1.570281,0,-145.025247
11069,1.02422,-0.24917,-0.24917,0,-151.802332
11070,0.258507,1.063129,1.063129,0,-147.671864
11071,-2.005003,0.097195,0.097195,0,-151.189482
11072,-2.023827,0.738284,0.738284,0,-150.156049
11073,-1.09846,0.554654,0.554654,0,-147.444173
11074,-2.624152,0.716417,0.716417,0,-148.136854
11075,-0.700111,-0.291768,-0.291768,0,-153.827994
11076,0.485027,-1.354227,-1.354227,0,-164.408658
11077,0.723003,-0.684841,-0.68484,0,-146.078303
11078,3.42838,-0.03286,-0.03286,0,-160.477304
11079,2.418126,-1.448491,-1.448491,0,-145.909477
11080,4.379612,0.812732,0.812732,0,-148.617545
11081,4.541015,0.578731,0.578731,0,-163.845961
11082,4.837939,0.819647,0.819647,0,-150.793868
11083,3.42992,2.530256,2.530256,0,-149.076702
11084,1.498196,0.939574,0.939574,0,-152.476942
11085,-0.155475,2.79783,2.79783,0,-147.252544
11086,-0.253774,2.13044,2.13044,0,-161.358494
11087,0.898373,2.246955,2.246956,0,-149.526271
11088,0.905649,0.895014,0.895014,0,-149.388986
11089,-0.332216,0.045152,0.045152,0,-151.531059
11090,-0.926058,-0.659411,-0.659411,0,-156.28745
11091,-2.158702,0.300959,0.300959,0,-154.406919
11092,-1.945836,0.659064,0.659064,0,-147.337142
11093,-2.771536,0.574987,0.574987,0,-151.309039
11094,-3.590841,-0.688355,-0.688355,0,-155.944288
11095,-2.743796,-0.629263,-0.629263,0,-159.260779
11096,-3.429747,-1.3494,-1.3494,0,-151.350351
11097,-4.360824,-0.798436,-0.798436,0,-160.579047
11098,-3.300167,-1.661824,-1.661824,0,-167.533074
11099,-3.504588,-1.647809,-1.647809,0,-156.480984
11100,-3.854432,-1.123788,-1.123788,0,-153.405129
11101,-3.522576,-1.642822,-1.642822,0,-180.437001
11102,-2.352402,-2.431297,-2.431297,0,-156.380637
11103,-2.210407,-0.800157,-0.800157,0,-150.308321
11104,-2.676065,-1.842817,-1.842817,0,-170.258951
11105,-3.357075,-1.609748,-1.609748,0,-167.681324
11106,-2.568156,-1.408427,-1.408427,0,-161.001698
11107,-2.930308,-0.559225,-0.559225,0,-152.455816
11108,-3.11792,-1.140236,-1.140236,0,-152.398512
11109,-2.878617,-1.306564,-1.306564,0,-149.205717
11110,-3.309745,-1.804795,-1.804795,0,-153.256057
11111,-3.317373,-0.671125,-0.671125,0,-146.754786
11112,-2.624598,-1.689196,-1.689196,0,-151.752177
11113,-4.401593,-1.165411,-1.165411,0,-164.674093
11114,-2.537163,-1.219165,-1.219165,0,-149.177545
11115,-2.383207,-1.466339,-1.466339,0,-148.694329
11116,-3.853834,-1.278276,-1.278276,0,-164.635522
11117,-4.140955,-0.947671,-0.947671,0,-161.072603
11118,-2.733682,-2.442055,-2.442055,0,-162.830972
11119,-3.881458,-0.112956,-0.112956,0,-150.376179
11120,-5.956608,-1.331494,-1.331494,0,-154.290524
11121,-6.093901,-1.919848,-1.919848,0,-153.345868
11122,-6.303831,-2.003664,-2.003664,0,-149.244104
11123,-6.150781,-0.436964,-0.436964,0,-150.551828
11124,-4.59128,-2.396116,-2.396116,0,-157.670341
11125,-4.52999,-2.901157,-2.901157,0,-155.81274
11126,-4.560035,-2.653177,-2.653177,0,-150.043059
11127,-4.299478,-2.470765,-2.470765,0,-154.006718
11128,-4.353905,-2.374283,-2.374283,0,-157.226714
11129,-4.043507,-1.077513,-1.077513,0,-158.42759
11130,-4.928216,-1.789974,-1.789974,0,-152.33879
11131,-4.431209,-1.566712,-1.566712,0,-163.260628
11132,-5.333545,-1.666213,-1.666213,0,-153.162354
11133,-6.10274,-1.396747,-1.396747,0,-159.104446
11134,-8.0421,-1.618961,-1.618961,0,-164.864036
11135,-5.911119,-1.960775,-1.960775,0,-176.032335
11136,-5.230664,-1.514094,-1.514094,0,-175.406856
11137,-4.818418,-2.228218,-2.228218,0,-154.778521
11138,-6.197826,-2.859726,-2.859726,0,-150.66916
11139,-6.776568,-3.551125,-3.551125,0,-153.166101
11140,-6.546453,-1.288744,-1.288744,0,-165.216739
11141,-5.756269,-1.748076,-1.748076,0,-169.157473
11142,-4.560854,-1.604255,-1.604255,0,-172.348913
11143,-3.851226,-2.896405,-2.896405,0,-190.246302
11144,-3.876185,-2.74556,-2.74556,0,-165.431846
11145,-3.383009,-2.327561,-2.327561,0,-155.506647
11146,-1.648592,-1.686935,-1.686935,0,-168.879828
11147,0.750078,-1.112845,-1.112845,0,-179.292055
11148,0.306903,-1.118614,-1.118614,0,-180.307838
11149,0.639584,-1.275524,-1.275524,0,-151.207255
11150,2.860055,-0.669239,-0.669239,0,-153.787532
11151,2.977502,0.439686,0.439686,0,-153.046476
11152,2.832436,1.612298,1.612298,0,-158.436931
11153,2.624637,0.39461,0.39461,0,-153.27724
11154,2.31397,1.080138,1.080138,0,-160.188714
11155,2.995881,2.389191,2.389191,0,-182.092583
11156,2.22813,1.781897,1.781897,0,-171.956439
11157,2.560796,1.571176,1.571176,0,-148.887618
11158,1.762562,1.456094,1.456094,0,-151.440059
11159,0.011668,1.39636,1.39636,0,-160.343607
11160,1.918112,2.025303,2.025303,0,-146.33601
11161,1.355667,1.035372,1.035372,0,-169.69959
11162,1.797069,1.762382,1.762382,0,-164.886121
11163,0.004635,0.585156,0.585156,0,-156.344877
11164,-0.070735,0.173315,0.173315,0,-168.508087
11165,2.792213,1.770201,1.770201,0,-179.078462
11166,3.115008,0.7984,0.7984,0,-154.091719
11167,2.778793,1.041579,1.041579,0,-162.452862
11168,3.811779,-0.291911,-0.291911,0,-146.673378
11169,3.727417,0.489947,0.489947,0,-173.755835
11170,2.71735,2.459326,2.459326,0,-150.711074
11171,3.098913,1.534014,1.534014,0,-164.932107
11172,2.079503,1.353344,1.353344,0,-156.67104
11173,1.360637,2.181642,2.181642,0,-147.599776
11174,1.673082,1.724847,1.724847,0,-157.414623
11175,2.783741,0.973033,0.973033,0,-153.418262
11176,3.724471,1.639621,1.639621,0,-168.155517
11177,2.092201,0.367017,0.367017,0,-158.594981
11178,2.731997,0.742803,0.742803,0,-187.241066
11179,4.039051,0.922521,0.922521,0,-150.118273
11180,4.637504,1.793161,1.793161,0,-174.249959
11181,3.721033,1.745926,1.745926,0,-159.147723
11182,2.213205,0.257864,0.257864,0,-164.019262
11183,1.065683,1.616995,1.616995,0,-160.699602
11184,2.201796,2.117246,2.117246,0,-199.151831
11185,1.541374,2.072228,2.072228,0,-155.885648
11186,0.764357,1.004149,1.004149,0,-203.60756
11187,0.865575,0.138429,0.138429,0,-149.53858
11188,-1.852636,0.008266,0.008266,0,-152.654554
11189,-1.02874,1.20327,1.20327,0,-159.704852
11190,-0.982277,-0.029029,-0.029029,0,-154.642255
11191,-0.496752,-0.007177,-0.007177,0,-154.795708
11192,-0.718431,-0.212118,-0.212118,0,-156.416335
11193,-0.306408,-1.739899,-1.739899,0,-164.529601
11194,-1.555045,-0.382779,-0.382779,0,-162.212075
11195,-1.65753,-0.716926,-0.716926,0,-171.116648
11196,-1.052607,-0.250816,-0.250816,0,-152.394095
11197,-0.32633,-0.639987,-0.639987,0,-151.186146
11198,0.129159,-0.262699,-0.262699,0,-151.457208
11199,0.473853,-1.410691,-1.410691,0,-169.910386
11200,1.230496,-0.854137,-0.854137,0,-156.817518
11201,0.59285,-0.472275,-0.472275,0,-166.57191
11202,1.197051,0.031559,0.031559,0,-156.347253
11203,-0.483097,0.106739,0.106739,0,-160.609622
11204,-0.158295,0.225669,0.225669,0,-160.390979
11205,-0.939502,0.491567,0.491567,0,-155.123176
11206,-1.017288,-0.106185,-0.106185,0,-153.901408
11207,-1.253316,0.492023,0.492023,0,-181.184917
11208,-0.443877,-0.948881,-0.948881,0,-162.505654
11209,-0.253712,-0.108889,-0.108889,0,-155.418829
11210,0.656861,-0.88074,-0.88074,0,-151.464682
11211,0.783206,-0.603932,-0.603932,0,-149.795464
11212,0.272767,-0.697054,-0.697054,0,-171.484716
11213,0.438019,0.045053,0.045053,0,-156.13523
11214,0.313176,-0.154866,-0.154866,0,-157.043714
11215,0.261016,0.594705,0.594705,0,-167.243832
11216,1.164406,0.111376,0.111376,0,-161.724483
11217,1.89755,0.010137,0.010137,0,-170.305266
11218,0.60674,0.16529,0.16529,0,-152.137514
11219,-0.091845,0.013807,0.013807,0,-157.989611
11220,-1.171662,0.048197,0.048197,0,-158.908941
11221,-0.517957,0.854275,0.854275,0,-168.968308
11222,-0.747036,0.846169,0.846169,0,-155.187974
11223,-0.000022,-0.229829,-0.229829,0,-168.900438
11224,-0.215364,-0.434456,-0.434456,0,-152.125284
11225,0.681172,-0.743093,-0.743093,0,-176.980306
11226,2.223731,-0.002613,-0.002613,0,-157.491063
11227,1.861717,-0.336227,-0.336227,0,-173.265387
11228,1.250746,0.390083,0.390083,0,-154.169487
11229,2.078193,-0.186431,-0.186431,0,-155.166692
11230,1.63984,0.852048,0.852048,0,-178.754298
11231,2.349224,1.375283,1.375283,0,-158.717507
11232,4.170059,0.672986,0.672986,0,-152.82776
11233,3.20326,0.377449,0.377449,0,-159.775188
11234,2.794565,1.271857,1.271857,0,-183.306534
11235,5.614124,0.617452,0.617452,0,-155.37525
11236,3.896339,1.480519,1.480519,0,-162.127384
11237,3.726484,2.32984,2.32984,0,-164.826742
11238,4.031577,0.928764,0.928764,0,-158.772798
11239,3.97097,1.37702,1.37702,0,-149.7319
11240,3.535472,3.223329,3.223329,0,-159.30878
11241,3.05312,0.944371,0.944371,0,-174.757523
11242,2.784407,1.653801,1.653801,0,-175.764027
11243,2.725918,1.731396,1.731396,0,-175.500629
11244,2.595176,1.694398,1.694398,0,-157.920307
11245,2.815289,1.250017,1.250017,0,-158.308155
11246,1.693158,1.058752,1.058752,0,-157.896348
11247,1.368058,1.01952,1.01952,0,-151.485784
11248,1.343737,1.106056,1.106056,0,-159.804434
11249,2.036501,0.996469,0.996469,0,-157.402063
11250,1.231488,1.198206,1.198206,0,-157.354683
11251,0.739495,0.094158,0.094158,0,-155.403606
11252,0.168275,0.437754,0.437754,0,-158.363305
11253,0.67993,0.443685,0.443685,0,-166.153301
11254,1.273749,1.05328,1.05328,0,-169.775929
11255,2.912822,-0.147316,-0.147316,0,-155.873712
11256,3.088761,0.079748,0.079748,0,-161.944391
11257,3.190998,-0.443268,-0.443268,0,-162.419617
11258,2.985105,0.514576,0.514576,0,-157.613652
11259,3.578449,0.524946,0.524946,0,-154.381396
11260,4.843419,1.905981,1.905981,0,-153.710373
11261,5.092754,0.968237,0.968237,0,-158.894151
11262,5.011238,1.364629,1.364629,0,-160.106369
11263,3.922749,0.920934,0.920934,0,-166.57486
11264,3.999394,1.86571,1.86571,0,-162.075028
11265,4.296056,2.09707,2.09707,0,-186.325389
11266,3.2794,2.27365,2.27365,0,-169.726979
11267,2.083244,1.667264,1.667264,0,-168.945152
11268,3.163604,1.231422,1.231422,0,-156.164231
11269,2.193274,1.40538,1.40538,0,-168.958536
11270,-0.943757,1.775375,1.775375,0,-160.991693
11271,-1.033861,0.577627,0.577627,0,-147.714828
11272,-1.423598,0.395869,0.395869,0,-158.808177
11273,-3.599083,1.447118,1.447118,0,-170.44439
11274,-3.218178,0.054423,0.054423,0,-149.327692
11275,-4.183749,-1.917313,-1.917313,0,-163.933465
11276,-4.990522,-0.543143,-0.543143,0,-180.13605
11277,-6.615756,-1.410225,-1.410225,0,-154.152276
11278,-5.369981,-2.385519,-2.385519,0,-155.546718
11279,-3.90551,-1.709071,-1.709071,0,-166.797575
11280,-2.756547,-2.412074,-2.412074,0,-160.926263
11281,-2.322312,-2.886633,-2.886633,0,-157.645304
11282,-0.774031,-3.515283,-3.515283,0,-155.619608
11283,-0.489695,-1.912368,-1.912368,0,-153.677468
11284,0.701354,-1.379414,-1.379414,0,-158.458712
11285,-0.315141,-1.023021,-1.023021,0,-185.634664
11286,-0.869214,-0.944149,-0.944149,0,-167.17043
11287,-1.259712,0.064686,0.064686,0,-156.551465
11288,-0.885824,-0.300082,-0.300082,0,-159.164387
11289,-1.204055,0.542132,0.542132,0,-158.610283
11290,-1.558275,-0.730521,-0.730521,0,-158.838242
11291,0.987125,-0.62355,-0.62355,0,-167.820813
11292,-0.086351,-0.77499,-0.77499,0,-152.197108
11293,-1.347886,-0.15717,-0.15717,0,-156.4661
11294,-0.268969,-0.88461,-0.88461,0,-168.53447
11295,0.151334,-0.532682,-0.532682,0,-164.232255
11296,0.229771,1.15768,1.15768,0,-164.449672
11297,-0.082436,-0.521755,-0.521755,0,-165.211097
11298,0.84263,-0.998221,-0.998221,0,-152.289171
11299,0.388193,0.326708,0.326708,0,-162.966946
11300,-0.656393,0.144849,0.144849,0,-166.280271
11301,0.278993,0.068783,0.068783,0,-154.667006
11302,-1.126667,-0.15804,-0.15804,0,-164.304405
11303,0.460707,0.802528,0.802528,0,-157.037197
11304,-1.610451,-0.333106,-0.333106,0,-154.744174
11305,-1.269916,-0.342863,-0.342863,0,-164.086446
11306,-0.908006,0.26225,0.26225,0,-160.678474
11307,-0.703367,-0.579328,-0.579328,0,-151.11973
11308,-1.247957,0.528876,0.528876,0,-162.166709
11309,-1.368977,-1.242985,-1.242985,0,-147.435513
11310,-1.407484,-0.145178,-0.145178,0,-151.839975
11311,-1.285486,-0.315585,-0.315585,0,-156.978376
11312,-0.489495,0.019299,0.019299,0,-161.497774
11313,-1.495145,-0.68619,-0.68619,0,-161.024024
11314,-0.703651,-0.450385,-0.450385,0,-180.283859
11315,-1.81501,-0.536428,-0.536428,0,-153.281622
11316,-2.393412,-0.200707,-0.200707,0,-168.180119
11317,-1.674292,0.18898,0.18898,0,-151.786987
11318,-3.06818,-0.887264,-0.887264,0,-159.213441
