番号,誤差,誤差10log10(e^2),白色信号
5577,0.000955,-30.200544,0.806873
5578,0.007330,-21.348831,-1.273552
5579,0.002256,-26.466141,-0.764953
5580,0.000483,-33.163334,0.210645
5581,0.003076,-25.120535,0.821899
5582,0.000032,-44.960641,0.892837
5583,0.008942,-20.485539,-0.588862
5584,0.001565,-28.053685,-0.027082
5585,0.004958,-23.046540,1.121042
5586,0.008541,-20.684771,-0.092520
5587,0.002072,-26.836101,0.560808
5588,0.002346,-26.297192,-1.911410
5589,0.004053,-23.922399,1.062596
5590,0.008488,-20.712017,0.416229
5591,0.000444,-33.521495,-0.420546
5592,0.001299,-28.862833,0.266803
5593,0.057069,-12.436002,1.405948
5594,0.013181,-18.800657,0.907047
5595,0.000288,-35.405539,-1.261745
5596,0.000831,-30.805701,0.286259
5597,0.006162,-22.102800,-1.414273
5598,0.004488,-23.479928,0.947470
5599,0.004436,-23.530053,-1.584821
5600,0.001698,-27.700678,-1.004128
5601,0.000918,-30.371590,1.011197
5602,0.002345,-26.299423,-0.350274
5603,0.006511,-21.863610,0.268302
5604,0.024236,-16.155446,0.084062
5605,0.011883,-19.250595,-1.731016
5606,0.004924,-23.077033,2.430817
5607,0.001181,-29.277546,-0.533368
5608,0.000004,-53.838154,1.489903
5609,0.011564,-19.368998,1.008380
5610,0.038142,-14.185922,2.373457
5611,0.027837,-15.553783,0.687638
5612,0.021616,-16.652268,0.190313
5613,0.027744,-15.568301,-0.387970
5614,0.000095,-40.234077,0.035247
5615,0.016669,-17.780931,0.276212
5616,0.000138,-38.611364,-1.358833
5617,0.003682,-24.339615,-0.608333
5618,0.008305,-20.806709,0.328931
5619,0.001392,-28.563523,0.333342
5620,0.001410,-28.509255,-1.328087
5621,0.000216,-36.657661,-1.217171
5622,0.006028,-22.198323,0.830722
5623,0.001801,-27.444611,0.237649
5624,0.007998,-20.970424,-1.696038
5625,0.009399,-20.269147,0.295358
5626,0.005447,-22.638150,0.372166
5627,0.007249,-21.397514,1.440291
5628,0.006107,-22.141675,0.101778
5629,0.010383,-19.836670,0.546642
5630,0.003269,-24.855799,-0.124916
5631,0.001403,-28.530824,0.238559
5632,0.000234,-36.314320,0.576362
5633,0.000063,-41.992406,-0.470540
5634,0.000101,-39.977328,0.624072
5635,0.002014,-26.959697,-1.142770
5636,0.000001,-61.510210,-0.213352
5637,0.000313,-35.050426,0.366200
5638,0.011851,-19.262601,0.480376
5639,0.003940,-24.044868,0.498458
5640,0.009334,-20.299490,-0.780887
5641,0.011011,-19.581924,-1.196860
5642,0.000145,-38.382144,-0.517059
5643,0.000412,-33.847381,0.606019
5644,0.004551,-23.418671,1.206724
5645,0.004426,-23.539964,0.161486
5646,0.000980,-30.087096,-1.178072
5647,0.006903,-21.609698,1.243645
5648,0.001038,-29.838997,0.259871
5649,0.002938,-25.319412,0.632272
5650,0.001741,-27.591372,-0.000787
5651,0.016335,-17.868781,1.212943
5652,0.018061,-17.432619,-0.188221
5653,0.000846,-30.724203,0.046690
5654,0.000619,-32.083089,1.006596
5655,0.000868,-30.616897,-0.593638
5656,0.000953,-30.209292,0.956935
5657,0.000304,-35.165105,-1.362871
5658,0.001879,-27.260851,1.183211
5659,0.000605,-32.181125,1.176826
5660,0.001900,-27.211660,0.333773
5661,0.001845,-27.339721,0.176511
5662,0.002926,-25.337098,-1.034684
5663,0.015924,-17.979530,-0.219451
5664,0.003077,-25.118300,1.377548
5665,0.002122,-26.733042,1.231734
5666,0.001271,-28.959455,-0.702757
5667,0.004540,-23.429053,-0.229429
5668,0.001254,-29.015988,1.161186
5669,0.028250,-15.489791,-1.522206
5670,0.000061,-42.118384,0.567812
5671,0.006329,-21.986536,0.031055
5672,0.001979,-27.034723,0.103874
5673,0.000368,-34.341801,0.411870
5674,0.047542,-13.229235,1.568127
5675,0.000005,-52.642711,2.023241
5676,0.000772,-31.121355,0.305916
5677,0.010270,-19.884097,-1.289955
5678,0.000126,-39.000360,-0.606283
5679,0.006267,-22.029179,0.634129
5680,0.000958,-30.184494,0.579361
5681,0.004702,-23.276733,0.673373
5682,0.000870,-30.605222,-0.862627
5683,0.004575,-23.396400,-0.907857
5684,0.006181,-22.089393,-1.278956
5685,0.006945,-21.583511,1.894620
5686,0.002462,-26.086707,1.414290
5687,0.009721,-20.122961,0.876029
5688,0.017616,-17.540891,1.741175
5689,0.000571,-32.432460,-0.998070
5690,0.020964,-16.785357,-0.360078
5691,0.000687,-31.632922,-0.085505
5692,0.000777,-31.097292,0.192116
5693,0.000320,-34.948524,0.993908
5694,0.025575,-15.921881,0.716697
5695,0.002645,-25.775313,1.385100
5696,0.000171,-37.677746,0.224967
5697,0.002911,-25.359863,-0.281953
5698,0.006779,-21.688424,-0.955294
5699,0.000198,-37.032098,0.234138
5700,0.003253,-24.877083,1.803346
5701,0.000130,-38.845599,-0.196357
5702,0.001195,-29.225968,-0.239036
5703,0.005601,-22.517373,0.633589
5704,0.001214,-29.156829,1.427875
5705,0.006595,-21.808091,0.163241
5706,0.015314,-18.149251,1.396828
5707,0.001004,-29.981521,0.197725
5708,0.000934,-30.296698,0.574143
5709,0.000001,-58.696970,1.399961
5710,0.002560,-25.917087,0.225599
5711,0.018507,-17.326688,-0.595738
5712,0.000388,-34.106768,-0.461119
5713,0.002668,-25.738206,-0.072340
5714,0.001374,-28.619686,1.328658
5715,0.000202,-36.936215,-0.515387
5716,0.007377,-21.321098,0.507937
5717,0.000143,-38.444273,-0.166629
5718,0.008843,-20.534026,-1.092525
5719,0.004690,-23.288132,0.173380
5720,0.001816,-27.407692,-0.782110
5721,0.010928,-19.614738,-0.417560
5722,0.029910,-15.241793,1.554378
5723,0.009546,-20.201798,0.972005
5724,0.013768,-18.611276,-1.048325
5725,0.023653,-16.261109,1.636863
5726,0.001837,-27.358100,-0.732792
5727,0.022427,-16.492343,-0.407927
5728,0.000110,-39.587811,-0.392602
5729,0.009903,-20.042395,0.108317
5730,0.009395,-20.271257,0.879261
5731,0.000250,-36.026083,-0.954500
5732,0.000065,-41.852491,-0.236156
5733,0.001134,-29.455023,-1.166676
5734,0.000941,-30.262092,0.823379
5735,0.001138,-29.439186,1.128612
5736,0.000324,-34.899512,-1.543627
5737,0.004289,-23.676146,-0.552066
5738,0.001828,-27.381216,-1.034310
5739,0.016705,-17.771469,-0.821043
5740,0.000001,-61.750175,0.795261
5741,0.023435,-16.301336,0.486023
5742,0.007028,-21.531829,-1.407248
5743,0.001085,-29.646811,-0.546929
5744,0.002128,-26.720267,-1.817699
5745,0.003928,-24.058346,0.038843
5746,0.001254,-29.017200,1.128655
5747,0.003951,-24.032909,-0.314457
5748,0.000002,-58.227489,-0.100810
5749,0.030282,-15.188126,1.367427
5750,0.001580,-28.013526,0.902852
5751,0.023001,-16.382624,-2.495765
5752,0.009273,-20.327703,0.818438
5753,0.000572,-32.425038,0.547045
5754,0.010384,-19.836292,-0.151762
5755,0.001869,-27.283416,-0.658789
5756,0.055889,-12.526711,1.059092
5757,0.004605,-23.367282,1.001083
5758,0.004202,-23.765248,-0.613658
5759,0.000243,-36.135842,-1.288540
5760,0.001011,-29.952576,-0.795686
5761,0.028902,-15.390676,-0.883293
5762,0.002978,-25.261176,-0.824180
5763,0.026145,-15.826173,1.409088
5764,0.000798,-30.981774,-0.024173
5765,0.000241,-36.187796,0.321063
5766,0.013284,-18.766730,1.042484
5767,0.001991,-27.009438,0.907718
5768,0.025284,-15.971458,-0.400640
5769,0.016524,-17.818846,0.741132
5770,0.000051,-42.920373,1.276302
5771,0.000027,-45.694793,1.131280
5772,0.012780,-18.934723,-1.796254
5773,0.000003,-55.150094,-0.632968
5774,0.000542,-32.657982,1.445182
5775,0.014235,-18.466549,-1.111869
5776,0.002517,-25.990598,-0.773550
5777,0.006779,-21.688222,-1.306828
5778,0.007984,-20.977710,-1.280550
5779,0.000096,-40.189731,1.506216
5780,0.008297,-20.810661,0.266448
5781,0.000094,-40.261462,-0.109652
5782,0.000004,-54.329826,-1.723727
5783,0.009171,-20.375978,0.969586
5784,0.020528,-16.876637,-0.321778
5785,0.004634,-23.340742,-1.969316
5786,0.003941,-24.044276,-1.368738
5787,0.002264,-26.452146,-1.313853
5788,0.006261,-22.033544,1.151218
5789,0.000479,-33.199243,-1.853941
5790,0.004416,-23.549769,-0.386577
5791,0.000050,-43.009672,-0.350977
5792,0.000367,-34.355355,0.000417
5793,0.002016,-26.955075,0.215555
5794,0.014765,-18.307556,-0.082493
5795,0.002682,-25.715795,0.034132
5796,0.010918,-19.618741,1.117562
5797,0.001230,-29.101065,-0.110586
5798,0.004997,-23.012702,-1.309327
5799,0.000011,-49.521044,-0.705177
5800,0.001233,-29.089125,0.604603
5801,0.000283,-35.480050,1.982221
5802,0.000918,-30.369547,-1.121331
5803,0.002415,-26.170961,-0.833733
5804,0.000987,-30.057476,-0.711476
5805,0.001659,-27.800242,-0.071028
5806,0.009930,-20.030371,-0.020665
5807,0.020890,-16.800588,0.404400
5808,0.000832,-30.797291,-0.364295
5809,0.000137,-38.632815,-0.481745
5810,0.000584,-32.332309,0.394864
5811,0.000605,-32.183720,0.592358
5812,0.003043,-25.166868,-0.055030
5813,0.004219,-23.748104,0.348865
5814,0.007748,-21.108032,-1.694824
5815,0.000329,-34.830518,0.817210
5816,0.001757,-27.552431,-0.033576
5817,0.007963,-20.989315,1.577419
5818,0.003314,-24.796924,-0.612518
5819,0.008970,-20.472058,0.057239
5820,0.025094,-16.004364,-1.488972
5821,0.002348,-26.293686,0.135217
5822,0.015779,-18.019160,-0.200696
5823,0.007758,-21.102403,-0.492449
5824,0.000000,-66.920576,1.620082
5825,0.002879,-25.407947,-1.278291
5826,0.003278,-24.844102,0.505184
5827,0.001088,-29.633972,-0.827139
5828,0.003689,-24.331380,-0.344340
5829,0.000680,-31.674067,0.714179
5830,0.009786,-20.093735,-0.155608
5831,0.011034,-19.572838,-0.867347
5832,0.004133,-23.837512,-0.040449
5833,0.000020,-46.891008,0.266216
5834,0.007035,-21.527540,-0.094720
5835,0.003851,-24.144327,-0.029920
5836,0.002211,-26.554083,-1.418899
5837,0.001650,-27.825205,-1.001794
5838,0.017831,-17.488212,-1.991623
5839,0.008581,-20.664616,1.135530
5840,0.010371,-19.841653,-1.331688
5841,0.018804,-17.257445,0.725393
5842,0.001478,-28.303817,-0.666078
5843,0.005970,-22.240145,-1.221501
5844,0.013115,-18.822277,0.707587
5845,0.014070,-18.517117,-0.576722
5846,0.014686,-18.331043,0.215223
5847,0.009684,-20.139516,-0.224639
5848,0.004570,-23.401272,1.205313
5849,0.000106,-39.767029,0.934805
5850,0.000331,-34.801291,-0.363773
5851,0.006413,-21.929075,1.516306
5852,0.000161,-37.938103,0.230783
5853,0.000646,-31.900231,0.785085
5854,0.006766,-21.696522,-1.138123
5855,0.001538,-28.130564,-0.551542
5856,0.000168,-37.751067,2.189847
5857,0.000007,-51.484683,-0.225506
5858,0.000723,-31.407312,0.235984
5859,0.035321,-14.519661,1.036490
5860,0.000192,-37.172391,0.989317
5861,0.012193,-19.138870,-0.413464
5862,0.001672,-27.767497,0.064182
5863,0.003351,-24.748181,-1.301494
5864,0.006418,-21.926067,-0.113943
5865,0.000083,-40.833010,0.381046
5866,0.006571,-21.823888,1.137401
5867,0.001681,-27.745350,-0.259981
5868,0.001634,-27.867849,-0.611883
5869,0.000585,-32.330769,1.159874
5870,0.000040,-43.939470,0.017428
5871,0.000991,-30.040721,0.861952
5872,0.000029,-45.389086,-0.526172
5873,0.001305,-28.843701,0.237595
5874,0.003135,-25.037766,0.981282
5875,0.008391,-20.761920,1.158478
5876,0.001144,-29.417471,0.374453
5877,0.000230,-36.376021,-1.088058
5878,0.000674,-31.714999,-0.366157
5879,0.000255,-35.936658,1.065216
5880,0.003915,-24.073044,0.121193
5881,0.000005,-53.250473,-0.662042
5882,0.000544,-32.643471,-0.907341
5883,0.000061,-42.111356,-0.085220
5884,0.012579,-19.003383,-0.420264
5885,0.015728,-18.033193,1.239763
5886,0.008053,-20.940560,1.378083
5887,0.000586,-32.322339,0.324282
5888,0.000040,-44.024587,-0.332788
5889,0.007996,-20.971072,1.441314
5890,0.018130,-17.415989,-0.820910
5891,0.005978,-22.234329,-0.661696
5892,0.000006,-52.469531,-0.444585
5893,0.011080,-19.554722,-2.650353
5894,0.006134,-22.122880,0.234592
5895,0.016967,-17.704060,0.114378
5896,0.000061,-42.131086,0.410208
5897,0.000000,-65.436511,-0.524856
5898,0.023108,-16.362367,0.414533
5899,0.008768,-20.570936,-0.574212
5900,0.005716,-22.429429,1.376011
5901,0.008187,-20.868598,-1.305485
5902,0.001339,-28.732756,-0.096164
5903,0.001485,-28.283505,-0.119748
5904,0.001475,-28.312588,-1.564986
5905,0.003956,-24.027470,0.057795
5906,0.043588,-13.606317,1.784595
5907,0.001841,-27.348773,0.957598
5908,0.000906,-30.426655,-0.528463
5909,0.006962,-21.572411,0.216042
5910,0.000094,-40.261586,0.776402
5911,0.018011,-17.444592,-0.695337
5912,0.000314,-35.035533,-0.162606
5913,0.000967,-30.144056,-0.462670
5914,0.000165,-37.827420,-0.103102
5915,0.017668,-17.528058,-1.926917
5916,0.004740,-23.241883,-0.542332
5917,0.000041,-43.863956,0.253292
5918,0.000028,-45.562726,-0.150361
5919,0.000460,-33.374517,1.008104
5920,0.018153,-17.410419,0.010384
5921,0.000693,-31.590577,0.858557
5922,0.004684,-23.293419,1.262543
5923,0.001794,-27.461894,-0.315248
5924,0.009979,-20.008951,-1.405124
5925,0.000143,-38.457324,-0.599013
5926,0.000774,-31.113712,0.821424
5927,0.006735,-21.716575,0.132245
5928,0.012551,-19.013259,0.761255
5929,0.000287,-35.416329,-0.601554
5930,0.000095,-40.233986,-0.053035
5931,0.045109,-13.457327,-2.761155
5932,0.015052,-18.224195,1.098261
5933,0.000012,-49.289125,1.539802
5934,0.000479,-33.194434,-1.106291
5935,0.000988,-30.050605,0.686865
5936,0.032270,-14.911977,-0.590242
5937,0.030142,-15.208335,0.458445
5938,0.006174,-22.093996,1.398181
5939,0.000053,-42.750872,-1.298373
5940,0.000027,-45.645411,1.192341
5941,0.000030,-45.283448,-0.376846
5942,0.005631,-22.493870,1.930102
5943,0.012933,-18.882855,-0.298864
5944,0.008839,-20.535910,-0.476697
5945,0.043862,-13.579112,-1.542278
5946,0.009491,-20.226877,-0.235511
5947,0.030239,-15.194299,-0.494076
5948,0.033093,-14.802601,1.275650
5949,0.000738,-31.320119,-0.064292
5950,0.008080,-20.925972,0.225643
5951,0.000302,-35.193312,1.364875
5952,0.000303,-35.178855,-1.034231
5953,0.021603,-16.654880,0.130175
5954,0.021638,-16.647912,0.703628
5955,0.000021,-46.846002,1.737577
5956,0.000245,-36.116610,0.528364
5957,0.003080,-25.114492,-0.102688
5958,0.000744,-31.284136,-0.829609
5959,0.003711,-24.305284,0.411351
5960,0.000323,-34.911341,0.710914
5961,0.003608,-24.426819,-0.933808
5962,0.000606,-32.178808,-0.874350
5963,0.007141,-21.462121,-1.821837
5964,0.002508,-26.006508,-1.040788
5965,0.000297,-35.269242,0.597654
5966,0.006387,-21.946725,0.409267
5967,0.003603,-24.433000,-1.430510
5968,0.026723,-15.731073,0.914421
5969,0.000802,-30.956047,0.917086
5970,0.005082,-22.939403,-1.156278
5971,0.000285,-35.444624,0.619144
5972,0.028242,-15.491036,1.105529
5973,0.024111,-16.177871,-0.095901
5974,0.000076,-41.192235,-0.639842
5975,0.008291,-20.813759,0.667837
5976,0.002064,-26.853166,-0.108320
5977,0.000166,-37.800098,1.085002
5978,0.000246,-36.095575,-0.445842
5979,0.005245,-22.802674,0.590791
5980,0.015952,-17.971843,-1.495025
5981,0.012917,-18.888276,1.895956
5982,0.002048,-26.886683,0.154333
5983,0.003552,-24.495303,0.567175
5984,0.014618,-18.350987,-1.854790
5985,0.022624,-16.454326,0.143899
5986,0.034463,-14.626412,-0.463676
5987,0.000045,-43.451123,-1.120510
5988,0.000272,-35.650973,0.808808
5989,0.012693,-18.964344,-0.066198
5990,0.000566,-32.474582,1.465123
5991,0.016586,-17.802701,0.820085
5992,0.000156,-38.069586,0.062785
5993,0.002431,-26.141802,0.302851
5994,0.001659,-27.800824,-1.153017
5995,0.002423,-26.157222,-0.077503
5996,0.000738,-31.317882,0.367943
5997,0.000328,-34.837614,-0.732477
5998,0.000100,-39.980498,1.172765
5999,0.001195,-29.226280,-0.992260
6000,0.000382,-34.181661,0.921163
6001,0.000031,-45.148280,-0.735513
6002,0.000349,-34.567085,0.420454
6003,0.000727,-31.381704,0.314936
6004,0.022315,-16.514022,2.040182
6005,0.013037,-18.848277,-0.825594
6006,0.001953,-27.093881,-0.038057
6007,0.001101,-29.583344,0.631841
6008,0.001814,-27.413815,1.495316
6009,0.010712,-19.701123,0.050702
6010,0.027484,-15.609226,1.287276
6011,0.001784,-27.486444,-0.243781
6012,0.000909,-30.414932,1.345521
6013,0.012913,-18.889716,-0.837930
6014,0.000154,-38.138192,-0.537338
6015,0.000017,-47.762621,1.480014
6016,0.004222,-23.744908,0.649721
6017,0.005368,-22.702051,0.351594
6018,0.010573,-19.757827,-0.526227
6019,0.000201,-36.975181,0.393207
6020,0.003017,-25.204635,-0.189334
6021,0.005135,-22.894239,-0.714792
6022,0.000111,-39.557319,-0.460473
6023,0.001233,-29.090859,0.560361
6024,0.005048,-22.969090,-0.895586
6025,0.000564,-32.485781,0.390440
6026,0.001682,-27.741446,-0.569449
6027,0.001543,-28.117371,-0.096630
6028,0.001637,-27.859511,1.209516
6029,0.000163,-37.886723,-0.590257
6030,0.001285,-28.912068,-0.581398
6031,0.001956,-27.087345,-0.948095
6032,0.013441,-18.715731,1.658807
6033,0.004971,-23.035659,0.951072
6034,0.006073,-22.166249,-0.311012
6035,0.009932,-20.029762,-1.739723
6036,0.002630,-25.800782,-0.664855
6037,0.023592,-16.272304,-0.411815
6038,0.000829,-30.814582,-1.354403
6039,0.004033,-23.943561,0.749407
6040,0.006774,-21.691740,-0.244589
6041,0.003485,-24.577739,-0.382167
6042,0.004542,-23.427594,-0.005906
6043,0.000002,-56.129554,-0.342154
6044,0.010732,-19.693262,-1.499686
6045,0.000691,-31.604553,-0.169255
6046,0.000021,-46.707865,-0.525219
6047,0.004943,-23.059902,1.809322
6048,0.001834,-27.367106,-1.189129
6049,0.000289,-35.385967,-1.629073
6050,0.000275,-35.601218,-0.318341
6051,0.002284,-26.412121,-1.603414
6052,0.008290,-20.814716,0.147601
6053,0.014368,-18.425988,0.031763
6054,0.000007,-51.295383,-0.700376
6055,0.005348,-22.717783,-1.318409
6056,0.014245,-18.463408,0.636370
6057,0.004041,-23.935221,-0.305130
6058,0.000729,-31.375014,0.439525
6059,0.000995,-30.022019,-0.398550
6060,0.003516,-24.539904,0.555988
6061,0.012597,-18.997436,-1.280478
6062,0.000005,-52.872213,-0.925660
6063,0.000023,-46.407474,0.469780
6064,0.000363,-34.403714,0.010533
6065,0.002027,-26.930496,0.288511
6066,0.000024,-46.283966,-2.032124
6067,0.008783,-20.563763,1.588160
6068,0.000032,-44.913942,1.072498
6069,0.005712,-22.431774,1.352085
6070,0.008822,-20.544485,-1.464102
6071,0.030010,-15.227392,1.253414
6072,0.014331,-18.437115,0.359904
6073,0.000477,-33.211501,0.076847
6074,0.007214,-21.418487,-0.878683
6075,0.024285,-16.146543,0.734404
6076,0.029383,-15.319087,-1.139219
6077,0.002449,-26.109294,0.606359
6078,0.001131,-29.467026,-0.446984
6079,0.005702,-22.439494,0.318904
6080,0.005716,-22.429191,0.673767
6081,0.009637,-20.160632,-0.159253
6082,0.004028,-23.949029,0.167913
6083,0.001586,-27.997404,-0.329933
6084,0.007632,-21.173558,-0.276814
6085,0.007672,-21.151177,1.690285
6086,0.014359,-18.428726,-2.000717
6087,0.001315,-28.811760,-1.494335
6088,0.001013,-29.945881,0.569204
6089,0.004803,-23.184494,1.032643
6090,0.027188,-15.656288,-0.283126
6091,0.070563,-11.514231,1.559680
6092,0.000145,-38.378762,1.515105
6093,0.000216,-36.659120,0.240330
6094,0.004269,-23.696756,-0.252025
6095,0.005069,-22.950831,-0.165250
6096,0.029091,-15.362480,-0.436749
6097,0.000171,-37.671550,-0.168249
6098,0.002673,-25.729681,-0.652898
6099,0.007730,-21.118074,0.331218
6100,0.000378,-34.222627,1.643011
6101,0.013616,-18.659601,1.308398
6102,0.002270,-26.439437,0.048490
6103,0.001642,-27.845382,-0.525077
6104,0.000050,-42.976907,1.357836
6105,0.007130,-21.469188,-0.872561
6106,0.005843,-22.333677,0.097337
6107,0.018061,-17.432514,0.846714
6108,0.003135,-25.037773,-0.437945
6109,0.010258,-19.889516,-1.236189
6110,0.016241,-17.893915,1.270917
6111,0.001032,-29.863770,0.375374
6112,0.004721,-23.259698,0.979410
6113,0.008400,-20.757208,0.464311
6114,0.004374,-23.591094,0.610280
6115,0.009119,-20.400603,-0.075917
6116,0.000147,-38.322772,0.195820
6117,0.001402,-28.532480,-0.773858
6118,0.000260,-35.843690,0.065837
6119,0.016521,-17.819684,-2.722511
6120,0.000203,-36.926852,-1.388958
6121,0.000467,-33.309884,0.310924
6122,0.000019,-47.235132,-0.417279
6123,0.000364,-34.391035,0.973470
6124,0.005897,-22.293593,-1.495022
6125,0.004525,-23.443404,-0.792886
6126,0.000871,-30.601956,-1.019632
6127,0.000248,-36.055477,0.246230
6128,0.003936,-24.049216,-0.104823
6129,0.033425,-14.759235,1.578107
6130,0.001882,-27.253723,0.890577
6131,0.003593,-24.445975,-1.712372
6132,0.000278,-35.558441,-0.500155
6133,0.004786,-23.200723,-1.892542
6134,0.008335,-20.790797,0.140667
6135,0.000321,-34.931814,-0.144240
6136,0.025090,-16.004909,0.865853
6137,0.000121,-39.168160,1.057825
6138,0.011352,-19.449141,0.498880
6139,0.001062,-29.738978,2.046238
6140,0.000006,-51.897831,-1.112797
6141,0.001202,-29.201403,0.665161
6142,0.004353,-23.611713,-1.861062
6143,0.000579,-32.376359,-0.308778
6144,0.001530,-28.153887,0.814166
6145,0.007083,-21.497933,0.358002
6146,0.000960,-30.177366,0.839842
6147,0.002669,-25.736244,-1.411768
6148,0.005318,-22.742382,-1.106182
6149,0.001081,-29.660489,-0.262708
6150,0.000368,-34.346316,0.778608
6151,0.003657,-24.369228,-0.405807
6152,0.006897,-21.613344,-0.260828
6153,0.000505,-32.966810,-0.786929
6154,0.007859,-21.046470,-1.583397
6155,0.002786,-25.549465,-0.790574
6156,0.001230,-29.100706,-1.555787
6157,0.000031,-45.155196,0.171527
6158,0.001072,-29.697133,-0.491411
6159,0.002664,-25.744859,0.181392
6160,0.001778,-27.500615,-0.806915
6161,0.003335,-24.769105,0.284592
6162,0.006891,-21.617433,-0.310977
6163,0.010881,-19.633237,1.313176
6164,0.001492,-28.261853,-0.415363
6165,0.000170,-37.683637,-1.243690
6166,0.001612,-27.926220,-0.128925
6167,0.001690,-27.720185,0.148510
6168,0.008610,-20.649938,0.529564
6169,0.012129,-19.161799,0.376607
6170,0.000904,-30.439025,-0.921970
6171,0.000081,-40.925501,-0.729465
6172,0.000430,-33.664321,0.273126
6173,0.000060,-42.217378,0.209870
6174,0.000010,-50.115573,0.745429
6175,0.006261,-22.033619,0.261145
6176,0.003079,-25.115938,1.149834
6177,0.000292,-35.340509,0.072706
6178,0.003148,-25.020176,-1.236005
6179,0.000502,-32.994514,0.720266
6180,0.000004,-53.964366,0.188279
6181,0.000000,-66.319463,1.260013
6182,0.000049,-43.095731,-0.204156
6183,0.016714,-17.769103,1.308202
6184,0.005031,-22.983472,1.127559
6185,0.001400,-28.539619,0.088390
6186,0.012785,-18.933005,-0.847901
6187,0.002419,-26.164401,-0.755913
6188,0.026495,-15.768354,-1.400067
6189,0.000293,-35.330388,-0.441676
6190,0.002428,-26.146913,-0.897859
6191,0.004264,-23.702118,0.307180
6192,0.000040,-43.989951,-0.166754
6193,0.001290,-28.892896,-0.947034
6194,0.010519,-19.780339,-1.768846
6195,0.008372,-20.771466,0.580313
6196,0.001766,-27.529518,0.876291
6197,0.001716,-27.654827,0.512305
6198,0.010861,-19.641437,1.740883
6199,0.000563,-32.495048,-1.167462
6200,0.006838,-21.650820,0.542638
6201,0.000806,-30.937093,0.110905
6202,0.005165,-22.868992,-0.520864
6203,0.000800,-30.967210,1.389525
6204,0.003203,-24.945055,0.019855
6205,0.002858,-25.440020,-0.344056
6206,0.004298,-23.666898,-1.668131
6207,0.001744,-27.584528,-1.683201
6208,0.006200,-22.076401,0.163619
6209,0.003732,-24.280974,0.030213
6210,0.002751,-25.604368,-1.244537
6211,0.022424,-16.492831,0.559333
6212,0.005056,-22.961598,1.242614
6213,0.004747,-23.236167,-0.498290
6214,0.000326,-34.863810,0.313157
6215,0.026014,-15.847926,1.929584
6216,0.007462,-21.271277,0.395902
6217,0.000018,-47.335765,0.595854
6218,0.007267,-21.386360,0.942641
6219,0.000788,-31.034555,0.438884
6220,0.013327,-18.752834,-0.359849
6221,0.010215,-19.907728,1.366398
6222,0.002542,-25.947711,-0.291497
6223,0.000484,-33.151598,1.043787
6224,0.002796,-25.534426,-0.976105
6225,0.000043,-43.664256,-1.262947
6226,0.013364,-18.740558,-0.669612
6227,0.022156,-16.545068,1.790719
6228,0.001254,-29.018006,1.346242
6229,0.006213,-22.066697,0.164839
6230,0.000954,-30.205097,-1.286311
6231,0.000443,-33.535027,-1.593092
6232,0.004244,-23.722200,1.092890
6233,0.003784,-24.220447,-1.231749
6234,0.001349,-28.698851,-0.768625
6235,0.008891,-20.510501,0.340955
6236,0.000070,-41.551972,0.469384
6237,0.000000,-82.344260,0.912616
6238,0.003324,-24.783338,-0.356022
6239,0.000054,-42.654889,-0.178071
6240,0.000989,-30.047677,-0.264626
6241,0.000008,-50.743053,0.249135
6242,0.003856,-24.139027,-0.181822
6243,0.006855,-21.639827,0.702294
6244,0.000858,-30.666663,-0.188812
6245,0.001955,-27.089107,-1.738860
6246,0.000532,-32.737545,-0.452408
6247,0.000016,-47.962564,-1.122310
6248,0.012688,-18.966180,-1.024356
6249,0.005721,-22.425632,0.254045
6250,0.000164,-37.852832,-0.687255
6251,0.002912,-25.357703,-1.354743
6252,0.001670,-27.772392,-0.204339
6253,0.003813,-24.187509,0.639832
6254,0.004111,-23.860633,-0.185177
6255,0.010649,-19.726992,1.128924
6256,0.000171,-37.679431,-0.687742
6257,0.000377,-34.239878,-0.481681
6258,0.002737,-25.627661,-0.457960
6259,0.000751,-31.240934,0.066541
6260,0.011761,-19.295395,-0.560446
6261,0.004270,-23.696148,-0.018469
6262,0.002447,-26.113872,1.231302
6263,0.002967,-25.277383,-2.100945
6264,0.001548,-28.103093,1.494564
6265,0.012851,-18.910594,1.279144
6266,0.010311,-19.866893,-1.218104
6267,0.000751,-31.242668,0.347850
6268,0.018718,-17.277405,0.130514
6269,0.014887,-18.271864,-0.357649
6270,0.000320,-34.948865,0.408365
6271,0.005798,-22.367060,-0.584949
6272,0.005436,-22.647192,-0.717798
6273,0.001167,-29.329705,-0.457318
6274,0.007580,-21.203325,1.715304
6275,0.000003,-55.043534,0.459697
6276,0.000016,-48.028456,-0.423640
6277,0.000106,-39.767213,-0.502829
6278,0.001518,-28.188278,0.037353
6279,0.012556,-19.011508,0.107753
6280,0.000146,-38.370269,-0.598247
6281,0.005140,-22.890367,0.533074
6282,0.014008,-18.536166,-2.354439
6283,0.000006,-52.015075,0.032429
6284,0.000429,-33.678136,-0.662817
6285,0.003195,-24.954901,-1.112825
6286,0.000655,-31.834895,0.368587
6287,0.011663,-19.331764,-0.663098
6288,0.014209,-18.474370,-0.803917
6289,0.004302,-23.663141,0.473499
6290,0.006210,-22.068830,0.857728
6291,0.003436,-24.638937,-0.253586
6292,0.000009,-50.332252,-0.708115
